year,transported,tag_id,esu,migration_year,bon,tda,jda,mcn,ice,lmo,lgo,lgr
2007,,3D9.1BF2097F0F,UC_Sthd,2005,1,0,0,1,0,0,0,0
2007,,3D9.1BF20910BE,UC_Sthd,2005,1,0,0,1,0,0,0,0
2005,,3D9.1BF16EF242,UC_Sthd,2003,1,0,0,1,0,0,0,0
2015,,3DD.003B9B5651,UC_Sthd,2013,1,1,0,1,0,0,0,0
2005,,3D9.1BF17E1BE2,UC_Sthd,2003,1,0,0,1,0,0,0,0
2008,,3D9.257C5CEA61,UC_Sthd,2006,1,0,0,0,0,0,0,0
2006,,3D9.1BF19E1A45,UC_Sthd,2004,1,0,0,1,0,0,0,0
2022,,3DD.003D878DC2,UC_Sthd,2020,1,1,1,1,0,0,0,0
2016,,3DD.003BAAFE03,UC_Sthd,2014,1,1,0,0,0,0,0,0
2010,,3D9.1C2C4F8BE4,UC_Sthd,2008,1,0,0,1,0,0,0,0
2006,,3D9.1BF1943B66,UC_Sthd,2004,1,0,0,0,0,0,0,0
2021,,3DD.003BDDB77A,UC_Sthd,2018,1,1,1,1,0,0,0,0
2006,,3D9.1BF1996403,UC_Sthd,2004,1,0,0,0,0,0,0,0
2005,,3D9.1BF162C0AF,UC_Sthd,2003,1,0,0,0,0,0,0,0
2005,,3D9.1BF171A485,UC_Sthd,2003,1,0,0,1,0,0,0,0
2005,,3D9.1BF1766B45,UC_Sthd,2003,1,0,0,0,0,0,0,0
2005,,3D9.1BF1800817,UC_Sthd,2003,1,0,0,1,0,0,0,0
2006,,3D9.1BF1C1FD0D,UC_Sthd,2004,1,0,0,1,0,0,0,0
2005,,3D9.1BF16010CE,UC_Sthd,2003,1,0,0,1,0,0,0,0
