year,transported,tag_id,esu,migration_year,bon,tda,jda,mcn,ice,lmo,lgo,lgr
2011,,3D9.1C2CF96FFC,SR_Ch3,2008,1,0,0,0,0,0,0,0
2012,,3D9.1C2C9496E9,SR_Ch3,2010,1,0,0,0,0,0,0,0
2013,T,3D9.1C2DC221DA,SR_Ch3,2011,1,1,0,1,1,0,0,1
2015,,3D9.1C2DD5EE11,SR_Ch3,2012,1,1,0,0,0,0,0,0
2012,,3D9.1C2D227A10,SR_Ch3,2009,1,0,0,1,1,0,0,1
2016,,3D9.1C2DD63088,SR_Ch3,2012,1,1,0,1,1,1,1,1
2012,T,3D9.1C2D5D32F6,SR_Ch3,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D50504D,SR_Ch3,2010,1,0,0,1,1,0,0,1
2013,T,3D9.1C2DA7B7D6,SR_Ch3,2011,1,1,0,1,1,0,0,1
2010,,3D9.1C2CC7257B,SR_Ch3,2008,1,0,0,1,1,0,0,1
2010,,3D9.1C2C590E06,SR_Ch3,2008,1,0,0,1,1,0,0,1
2014,T,3D9.1C2D95DB8B,SR_Ch3,2011,1,1,0,1,0,0,0,0
2011,,3D9.1BF2405B57,SR_Ch3,2009,1,0,0,1,1,0,0,1
2017,,3DD.00773FFBC4,SR_Ch3,2015,1,1,0,1,1,1,1,1
2010,T,3D9.1C2CCCB341,SR_Ch3,2008,1,0,0,0,0,0,0,0
2009,,3D9.1BF26CED11,SR_Ch3,2006,1,0,0,0,0,0,0,0
2005,,3D9.1BF1B14A85,SR_Ch3,2003,1,0,0,1,1,0,0,1
2020,,3DD.0077C580E0,SR_Ch3,2018,1,1,1,1,1,1,1,1
2014,T,3D9.1C2DD4B835,SR_Ch3,2012,1,1,0,1,1,1,0,0
2010,,3D9.1C2C96D5E4,SR_Ch3,2008,1,0,0,0,0,0,0,0
2024,T,3DD.003D81B39D,SR_Ch3,2021,1,1,1,1,1,1,1,1
2012,,3D9.1C2CC772D7,SR_Ch3,2008,1,0,0,1,1,0,0,1
2018,T,3DD.007788EE9C,SR_Ch3,2016,1,1,1,1,1,1,0,1
2012,,3D9.1C2D0AF5B7,SR_Ch3,2009,1,0,0,1,1,0,0,1
2013,,3D9.1C2D5F74D5,SR_Ch3,2010,1,1,0,1,1,0,0,1
2022,,3DD.003D478769,SR_Ch3,2020,1,1,1,1,1,1,1,0
2024,,3DD.003DE98AED,SR_Ch3,2021,1,0,0,0,0,0,0,0
2013,,3D9.1C2DB94474,SR_Ch3,2011,1,0,0,0,0,0,0,0
2014,,3D9.1C2D9507FF,SR_Ch3,2011,1,1,0,0,0,0,0,0
2013,T,3D9.1C2D1D7ED9,SR_Ch3,2010,1,1,0,0,0,0,0,0
2016,,384.3B23A8833D,SR_Ch3,2014,1,1,0,1,1,1,1,1
2011,,3D9.1C2CD776CF,SR_Ch3,2008,1,0,0,1,1,0,0,1
2023,,3DD.003D47605B,SR_Ch3,2020,1,0,0,0,0,0,0,0
2016,,3D9.1C2DD075E8,SR_Ch3,2012,1,1,0,1,1,1,1,1
2016,,384.3B23AABDAD,SR_Ch3,2014,1,1,0,1,1,1,1,1
2013,,3D9.1C2C576A12,SR_Ch3,2010,1,1,0,1,1,0,0,1
2012,T,3D9.1C2D51A333,SR_Ch3,2010,1,0,0,1,1,0,0,1
2008,,3D9.1BF24D8149,SR_Ch3,2006,1,0,0,1,1,0,0,1
2015,T,3D9.1C2DD27BA2,SR_Ch3,2012,1,0,0,0,0,0,0,0
2013,T,3D9.1C2D63F023,SR_Ch3,2011,1,1,0,1,1,0,0,1
2014,,3D9.1C2DDFCB53,SR_Ch3,2012,1,1,0,1,1,1,1,1
2012,,3D9.1C2D5227CB,SR_Ch3,2010,1,0,0,1,1,0,0,1
2011,,3D9.1C2CC6ED71,SR_Ch3,2009,1,0,0,1,1,0,0,1
2010,,3D9.1C2C60A214,SR_Ch3,2008,1,0,0,1,1,0,0,1
2015,,3D9.1C2DD22F36,SR_Ch3,2012,1,1,0,1,1,1,1,1
2014,,3D9.1C2DA70631,SR_Ch3,2011,1,1,0,1,1,1,1,1
2012,,3D9.1C2C623986,SR_Ch3,2010,1,0,0,0,0,0,0,0
2022,,3D6.1D5945EDA5,SR_Ch3,2019,1,1,1,1,1,1,1,1
2023,,3DD.003D49FB63,SR_Ch3,2020,1,0,0,0,0,0,0,0
2013,,3D9.1C2DC42BC6,SR_Ch3,2011,1,1,0,1,1,0,0,1
2017,,3D9.1C2DB8BFC9,SR_Ch3,2014,1,0,0,0,0,0,0,0
2023,,3DD.003D4A3B65,SR_Ch3,2020,1,1,0,0,0,0,0,0
2014,,3D9.1C2DE558D1,SR_Ch3,2012,1,1,0,1,1,1,1,1
2011,T,3D9.1C2D027C49,SR_Ch3,2009,1,0,0,1,1,0,0,1
2013,,3D9.1C2DA362A5,SR_Ch3,2011,1,1,0,1,1,0,0,1
2015,,3D9.1C2DF64764,SR_Ch3,2013,1,1,0,0,0,0,0,0
2007,,3D9.1BF22F592C,SR_Ch3,2005,1,0,0,0,0,0,0,0
2010,T,3D9.1C2C94FC73,SR_Ch3,2008,1,0,0,1,1,0,0,1
2023,,3DD.003D3CB24C,SR_Ch3,2021,1,1,1,1,1,1,1,1
2012,T,3D9.1C2C537D34,SR_Ch3,2008,1,0,0,0,0,0,0,0
2004,,3D9.1BF10CF541,SR_Ch3,2002,1,0,0,1,1,0,0,1
2015,,3D9.1C2D5EB118,SR_Ch3,2011,1,0,0,0,0,0,0,0
2010,,3D9.1C2C5200A5,SR_Ch3,2008,1,0,0,1,1,0,0,1
2014,,3D9.1C2DC3206D,SR_Ch3,2012,1,0,0,0,0,0,0,0
2011,,3D9.1C2C53AC04,SR_Ch3,2008,1,0,0,1,1,0,0,1
2010,,3D9.1C2CC77179,SR_Ch3,2008,1,0,0,1,1,0,0,1
2011,,3D9.1C2CD75672,SR_Ch3,2008,1,0,0,1,1,0,0,1
2011,,3D9.1C2D22250A,SR_Ch3,2009,1,0,0,1,1,0,0,1
2022,,3DD.003D2AE1FA,SR_Ch3,2019,1,1,1,1,1,1,1,1
2011,,3D9.1C2D0A2D9B,SR_Ch3,2009,1,0,0,0,0,0,0,0
2017,,3DD.00773CFDB4,SR_Ch3,2015,1,1,0,0,0,0,0,0
2023,,3D6.1D597F9550,SR_Ch3,2020,1,1,1,1,1,1,1,1
2011,,3D9.1C2D15634A,SR_Ch3,2009,1,0,0,1,1,0,0,1
2015,,3D9.1C2D3D5F55,SR_Ch3,2013,1,0,0,0,0,0,0,0
2017,,3DD.00773EFFA3,SR_Ch3,2015,1,1,0,1,1,1,1,1
2014,,3D9.1C2D93FED4,SR_Ch3,2011,1,1,0,0,0,0,0,0
2024,T,3DD.003D9DA63B,SR_Ch3,2022,1,1,0,0,0,0,0,0
2013,,3D9.1C2CAACF8B,SR_Ch3,2011,1,1,0,1,1,0,0,1
2012,T,3D9.1C2D629B05,SR_Ch3,2010,1,0,0,1,1,0,0,1
2004,,3D9.1BF139E032,SR_Ch3,2002,1,0,0,0,0,0,0,0
2013,T,3D9.1C2DA80681,SR_Ch3,2011,1,1,0,0,0,0,0,0
2012,,3D9.1C2D5FEAA9,SR_Ch3,2010,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D2FCB41,SR_Ch3,2009,1,0,0,1,1,0,0,1
2024,,3DD.003D9DCFE1,SR_Ch3,2022,1,1,1,1,1,1,1,1
2014,,3D9.1C2DA68758,SR_Ch3,2011,1,1,0,0,0,0,0,0
2014,,3D9.1C2D941218,SR_Ch3,2011,1,1,0,1,1,1,1,1
2010,,3D9.1C2CCAC0EB,SR_Ch3,2008,1,0,0,0,0,0,0,0
2008,T,3D9.1BF26D35DF,SR_Ch3,2006,1,0,0,0,0,0,0,0
2010,,3D9.1C2C4C7588,SR_Ch3,2008,1,0,0,1,1,0,0,1
2014,,3D9.1C2DD369E8,SR_Ch3,2012,1,1,0,1,1,1,1,0
2015,,3D9.1C2D6B7690,SR_Ch3,2012,1,1,0,1,1,1,1,1
2016,,3DD.00773F3F88,SR_Ch3,2014,1,1,0,1,1,1,1,1
2020,,3DD.0077C607B8,SR_Ch3,2018,1,1,1,1,1,1,1,1
2014,T,3D9.1C2DE057EA,SR_Ch3,2012,1,1,0,1,0,0,0,0
2014,,3D9.1C2D5F2148,SR_Ch3,2011,1,1,0,1,1,1,1,1
2013,,3D9.1C2DA73CD9,SR_Ch3,2011,1,1,0,1,1,0,0,1
2015,,3D9.1C2DC14370,SR_Ch3,2012,1,1,0,1,1,1,1,1
2016,,3D9.1C2DE5DDFD,SR_Ch3,2012,1,1,0,1,0,1,1,1
2012,,3D9.1C2D719176,SR_Ch3,2010,1,0,0,0,0,0,0,0
2005,T,3D9.1BF1199F47,SR_Ch3,2002,1,0,0,0,0,0,0,0
2021,T,3DD.003D2AA36E,SR_Ch3,2019,1,1,0,0,0,0,0,0
2012,,3D9.1C2C90F31E,SR_Ch3,2010,1,0,0,0,0,0,0,0
2014,,3D9.1C2DD1FB7A,SR_Ch3,2012,1,1,0,1,1,1,1,1
2014,T,3D9.1C2DC02BFA,SR_Ch3,2011,1,1,0,1,1,1,1,1
2015,,3D9.1C2DECB874,SR_Ch3,2012,1,1,0,1,1,1,1,1
2013,,3D9.1C2D93F7DD,SR_Ch3,2011,1,1,0,1,1,0,0,1
2015,,3D9.1C2DD115BB,SR_Ch3,2012,1,0,0,0,0,0,0,0
2012,,3D9.1C2D4FEE0C,SR_Ch3,2010,1,0,0,1,1,0,0,1
2014,,3D9.1C2D4B3EB1,SR_Ch3,2012,1,1,0,1,1,1,1,1
2019,T,3DD.0077B0AB9E,SR_Ch3,2017,1,1,1,1,1,1,1,1
2013,,3D9.1C2D536983,SR_Ch3,2010,1,1,0,1,0,0,0,0
2022,,3DD.003D479C27,SR_Ch3,2020,1,1,1,1,0,1,1,0
2022,,3DD.003D2A7C5A,SR_Ch3,2019,1,1,1,1,1,1,1,1
2013,,3D9.1C2DA44693,SR_Ch3,2011,1,0,0,0,0,0,0,0
2023,,3DD.003DE925D0,SR_Ch3,2021,1,1,1,1,1,1,1,1
2020,,3DD.0077DAF971,SR_Ch3,2018,1,1,0,0,0,0,0,0
2012,T,3D9.1C2D537807,SR_Ch3,2010,1,0,0,0,0,0,0,0
2014,,3D9.1C2DD2F61D,SR_Ch3,2012,1,1,0,1,1,0,0,0
2014,,3D9.1C2DD2DA55,SR_Ch3,2012,1,1,0,1,1,1,1,1
2013,,3D9.1C2D980AAE,SR_Ch3,2011,1,0,0,0,0,0,0,0
2013,,3D9.1C2D1A47E1,SR_Ch3,2009,1,1,0,1,1,0,0,1
2014,,3D9.1C2CF835B2,SR_Ch3,2011,1,0,0,0,0,0,0,0
2015,T,3D9.1C2DDE8E8B,SR_Ch3,2012,1,1,0,0,0,0,0,0
2014,,3D9.1C2DEEE820,SR_Ch3,2012,1,1,0,1,1,1,1,1
2012,,3D9.1C2CD8E516,SR_Ch3,2008,1,0,0,1,1,0,0,1
2013,,3D9.1C2D98E901,SR_Ch3,2011,1,0,0,0,0,0,0,0
2013,,3D9.1C2D93D764,SR_Ch3,2011,1,1,0,1,1,0,0,1
2005,T,3D9.1BF1BC5088,SR_Ch3,2003,1,0,0,1,0,0,0,0
2014,,3D9.1C2CDDFE23,SR_Ch3,2011,1,1,0,1,1,1,1,1
2015,,3D9.1C2DE08734,SR_Ch3,2012,1,1,0,1,1,1,1,1
2009,,3D9.1BF26D7136,SR_Ch3,2006,1,0,0,1,1,0,0,1
2013,,3D9.1C2D493129,SR_Ch3,2010,1,0,0,0,0,0,0,0
2023,,3DD.003D47677F,SR_Ch3,2020,1,0,0,0,0,0,0,0
2013,T,3D9.1C2C910774,SR_Ch3,2010,1,1,0,0,0,0,0,0
2013,,3D9.1C2D982320,SR_Ch3,2011,1,1,0,1,1,0,0,1
2019,,3DD.007778FE47,SR_Ch3,2017,1,1,1,1,1,1,1,0
2016,,3D9.1C2DF728A7,SR_Ch3,2013,1,1,0,0,0,0,0,0
2010,,3D9.1C2CD7ADA8,SR_Ch3,2008,1,0,0,1,1,0,0,1
2010,,3D9.1C2CD38960,SR_Ch3,2008,1,0,0,0,0,0,0,0
2021,T,3DD.003D2AB7AE,SR_Ch3,2019,1,1,1,1,1,1,1,1
2024,,3DD.003D818F06,SR_Ch3,2021,1,1,1,1,1,1,1,1
2015,T,3D9.1C2DED1041,SR_Ch3,2012,1,1,0,1,1,1,1,1
2024,,3DD.003D3CAA3D,SR_Ch3,2021,1,1,1,1,1,1,0,0
2010,,3D9.1C2CC73D01,SR_Ch3,2008,1,0,0,1,1,0,0,1
2013,,3D9.1C2D500617,SR_Ch3,2010,1,1,0,1,1,0,0,1
2011,,3D9.1C2CC49402,SR_Ch3,2008,1,0,0,0,0,0,0,0
2011,,3D9.1C2CC4E0CD,SR_Ch3,2009,1,0,0,1,1,0,0,1
2012,,3D9.1C2D00A9DF,SR_Ch3,2010,1,0,0,1,1,0,0,1
2023,,3DD.003D49DECC,SR_Ch3,2020,1,1,1,1,1,1,1,1
2013,T,3D9.1C2DA880E7,SR_Ch3,2011,1,1,0,1,1,0,0,1
2023,,3DD.0077D620FD,SR_Ch3,2020,1,1,1,1,1,1,1,1
2011,,3D9.1C2D22DBC7,SR_Ch3,2009,1,0,0,1,1,0,0,1
2012,T,3D9.1C2D506386,SR_Ch3,2010,1,0,0,1,1,0,0,1
2013,,3D9.1C2D5E1F1F,SR_Ch3,2011,1,1,0,1,1,0,0,1
2012,,3D9.1C2D504B25,SR_Ch3,2010,1,0,0,1,1,0,0,1
2010,,3D9.1C2C55EC2D,SR_Ch3,2008,1,0,0,0,0,0,0,0
2013,T,3D9.1C2D98B170,SR_Ch3,2011,1,1,0,1,1,0,0,1
2010,T,3D9.1C2CD37524,SR_Ch3,2008,1,0,0,1,1,0,0,1
2021,,3DD.0077C66C74,SR_Ch3,2018,1,1,1,1,1,1,1,1
2024,,3DD.003D816AFC,SR_Ch3,2021,1,1,1,1,1,1,1,1
2013,,3D9.1C2D5D9A82,SR_Ch3,2010,1,1,0,1,1,0,0,1
2011,,3D9.1C2D03A0F5,SR_Ch3,2009,1,0,0,1,1,0,0,1
2013,T,3D9.1C2D93EE04,SR_Ch3,2011,1,0,0,0,0,0,0,0
2005,,3D9.1BF1101500,SR_Ch3,2002,1,0,0,0,0,0,0,0
2010,,3D9.1C2C41BBA5,SR_Ch3,2008,1,0,0,1,1,0,0,0
2010,,3D9.1C2C522DDB,SR_Ch3,2008,1,0,0,0,0,0,0,0
2014,,3D9.1C2DD124EA,SR_Ch3,2012,1,0,0,0,0,0,0,0
2003,,3D9.1BF130AAF9,SR_Ch3,2001,1,0,0,1,1,0,0,1
2023,,3DD.003D4A07B6,SR_Ch3,2020,1,1,1,1,1,1,1,1
2014,,3D9.1C2DC6FD13,SR_Ch3,2012,1,1,0,1,1,1,1,1
2013,,3D9.1C2D4E2BCF,SR_Ch3,2010,1,0,0,0,0,0,0,0
2010,,3D9.1BF27687E8,SR_Ch3,2008,1,0,0,1,1,0,0,1
2020,,3DD.0077C4CD94,SR_Ch3,2018,1,1,0,0,0,0,0,0
2012,T,3D9.1C2C9181D0,SR_Ch3,2010,1,0,0,1,0,0,0,0
2008,,3D9.1BF265CE4B,SR_Ch3,2006,1,0,0,1,1,0,0,1
2012,,3D9.1C2D49AD14,SR_Ch3,2010,1,0,0,1,1,0,0,1
2024,,3DD.003E171075,SR_Ch3,2022,1,0,0,0,0,0,0,0
2023,,3DD.003D3CACC7,SR_Ch3,2021,1,0,0,0,0,0,0,0
2012,,3D9.1C2D0182A5,SR_Ch3,2010,1,0,0,1,1,0,0,1
2022,,3DD.003D2AB064,SR_Ch3,2019,1,1,1,1,1,1,1,1
2006,T,3D9.1BF10D7595,SR_Ch3,2002,1,0,0,1,0,0,0,1
2011,,3D9.1C2D0364EB,SR_Ch3,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CC1D22A,SR_Ch3,2008,1,0,0,0,0,0,0,0
2014,T,3D9.1C2DC59D7C,SR_Ch3,2011,1,1,0,1,1,1,1,1
2012,,3D9.1C2D503AEB,SR_Ch3,2010,1,0,0,1,1,0,0,1
2008,,3D9.1BF26A3EFB,SR_Ch3,2006,1,0,0,0,0,0,0,0
2019,,3DD.007789E7B2,SR_Ch3,2017,1,1,1,0,0,0,0,0
2008,,3D9.1BF26A0729,SR_Ch3,2006,1,0,0,0,0,0,0,0
2009,T,3D9.1BF24AAB3C,SR_Ch3,2006,1,0,0,0,0,0,0,0
2010,,3D9.1C2CC6A1E4,SR_Ch3,2008,1,0,0,1,1,0,0,1
2022,,3DD.003D4A04B1,SR_Ch3,2020,1,1,1,1,1,1,1,1
2012,,3D9.1C2D2215F7,SR_Ch3,2009,1,0,0,0,0,0,0,0
2012,,3D9.1C2D4FF915,SR_Ch3,2010,1,0,0,0,0,0,0,0
2014,,3D9.1C2CD5E121,SR_Ch3,2011,1,0,0,0,0,0,0,0
2011,,3D9.1C2D22D609,SR_Ch3,2009,1,0,0,1,1,0,0,0
2015,T,3D9.1C2DE0B4B8,SR_Ch3,2012,1,1,0,1,1,1,1,1
2014,,3D9.1C2DD21D7B,SR_Ch3,2012,1,1,0,1,1,1,1,1
2014,,3D9.1C2DD1F3B7,SR_Ch3,2012,1,1,0,1,1,1,1,1
2010,,3D9.1C2C51F610,SR_Ch3,2008,1,0,0,0,0,0,0,0
2013,,3D9.1C2D7C2BBD,SR_Ch3,2011,1,0,0,0,0,0,0,0
2013,,3D9.1C2DA69B5D,SR_Ch3,2011,1,1,0,1,1,0,0,1
2012,,3D9.1C2D5055A8,SR_Ch3,2010,1,0,0,1,1,0,0,1
2020,,3D9.1C2DB8DDE8,SR_Ch3,2017,1,1,1,1,1,1,1,1
2012,,3D9.1C2D52BB1D,SR_Ch3,2010,1,0,0,1,1,0,0,1
2011,,3D9.1C2CCACCD6,SR_Ch3,2008,1,0,0,0,0,0,0,0
2022,T,3DD.003D4A3E4C,SR_Ch3,2020,1,1,1,1,0,0,0,0
2013,,3D9.1C2D5FDB55,SR_Ch3,2010,1,1,0,1,1,0,0,1
2022,,3D6.1D59797401,SR_Ch3,2020,1,1,1,1,1,1,1,1
2013,T,3D9.1C2D495686,SR_Ch3,2010,1,1,0,1,1,0,0,1
2024,T,3DD.003D81E403,SR_Ch3,2021,1,1,1,1,1,1,1,1
2015,,3D9.1C2DE5D5C0,SR_Ch3,2012,1,1,0,1,1,1,1,1
2023,,3DD.003D3CB3A2,SR_Ch3,2021,1,1,1,1,1,1,1,0
2024,,3DD.0077D5C87E,SR_Ch3,2020,1,1,1,1,1,1,1,1
2011,,3D9.1C2C965D6E,SR_Ch3,2008,1,0,0,1,1,0,0,1
2016,,3D9.1C2DDE4981,SR_Ch3,2012,1,1,0,0,0,0,0,0
2023,,3DD.003D496678,SR_Ch3,2020,1,1,1,1,1,1,1,1
2012,,3D9.1C2C537A43,SR_Ch3,2008,1,0,0,1,1,0,0,1
2013,,3D9.1C2D7C80B6,SR_Ch3,2011,1,1,0,1,1,0,0,0
2012,,3D9.1C2D528B71,SR_Ch3,2010,1,0,0,1,1,0,0,1
2004,,3D9.1BF1247DD0,SR_Ch3,2002,1,0,0,1,1,0,0,1
2013,T,3D9.1C2D944AD7,SR_Ch3,2011,1,1,0,1,1,0,0,1
2014,,3D9.1C2D93FE5F,SR_Ch3,2011,1,1,0,0,0,0,0,0
2018,T,3DD.0077514595,SR_Ch3,2015,1,1,1,0,0,0,0,0
2010,,3D9.1C2C4BED46,SR_Ch3,2008,1,0,0,0,0,0,0,0
2013,,3D9.1C2D5F27E9,SR_Ch3,2010,1,1,0,0,0,0,0,0
2008,,3D9.1BF261E8FC,SR_Ch3,2006,1,0,0,1,1,0,0,1
2015,,3D9.1C2D3C8E34,SR_Ch3,2013,1,1,0,1,1,1,1,1
2012,,3D9.1C2D51A8A6,SR_Ch3,2010,1,0,0,0,0,0,0,0
2015,,3D9.1C2DF6EAD7,SR_Ch3,2013,1,1,0,1,1,1,1,1
2012,,3D9.1C2D603728,SR_Ch3,2010,1,0,0,1,1,0,0,1
2024,,3DD.003DE92407,SR_Ch3,2021,1,1,1,1,1,1,1,1
2010,,3D9.1C2CCAC469,SR_Ch3,2008,1,0,0,1,1,0,0,1
2013,,3D9.1C2D4F57B5,SR_Ch3,2011,1,1,0,0,0,0,0,0
2010,,3D9.1C2C4BD34F,SR_Ch3,2008,1,0,0,0,0,0,0,0
2014,,3D9.1C2D7B523D,SR_Ch3,2011,1,1,0,1,1,1,1,1
2012,,3D9.1C2D5E7CAC,SR_Ch3,2010,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D2289A2,SR_Ch3,2009,1,0,0,1,1,0,0,1
2005,,3D9.1BF11044F8,SR_Ch3,2002,1,0,0,1,1,0,0,1
2022,,3D6.1D59A1BB50,SR_Ch3,2019,1,1,1,1,1,1,1,1
2014,,3D9.1C2DD2A875,SR_Ch3,2012,1,1,0,1,1,1,1,1
2011,,3D9.1C2CC6F319,SR_Ch3,2009,1,0,0,0,0,0,0,0
2020,,3DD.0077C5CBD2,SR_Ch3,2018,1,1,1,1,1,1,1,1
2010,,3D9.1C2C4C044D,SR_Ch3,2008,1,0,0,0,0,0,0,0
2010,,3D9.1C2CCCF3B6,SR_Ch3,2008,1,0,0,1,1,0,0,1
2011,,3D9.1C2C4BF3BE,SR_Ch3,2008,1,0,0,1,1,0,0,1
2014,T,3D9.1C2DA804FC,SR_Ch3,2011,1,1,0,0,0,0,0,0
2021,,3DD.003D2ADEF3,SR_Ch3,2019,1,1,0,0,0,0,0,0
2010,,3D9.1C2CC67F91,SR_Ch3,2008,1,0,0,0,0,0,0,0
2013,,3D9.1C2D5281B9,SR_Ch3,2011,1,1,0,1,1,0,0,1
2010,,3D9.1C2C5BCB8E,SR_Ch3,2008,1,0,0,1,1,0,0,1
2010,,3D9.1C2CCCE53D,SR_Ch3,2008,1,0,0,1,1,0,0,1
2009,,3D9.1BF1F955BA,SR_Ch3,2004,1,0,0,1,1,0,0,1
2010,,3D9.1C2CC77F1F,SR_Ch3,2008,1,0,0,0,0,0,0,0
2013,,3D9.1C2D590C09,SR_Ch3,2010,1,1,0,1,0,0,0,0
2013,,3D9.1C2D58D0CF,SR_Ch3,2010,1,1,0,1,1,0,0,1
2010,,3D9.1C2CCCF1D5,SR_Ch3,2008,1,0,0,0,0,0,0,0
2010,,3D9.1C2C54879A,SR_Ch3,2008,1,0,0,0,0,0,0,0
2013,T,3D9.1C2D94D5AC,SR_Ch3,2011,1,1,0,1,1,0,0,1
2013,,3D9.1C2DC74CE8,SR_Ch3,2011,1,1,0,0,0,0,0,0
2024,,3DD.003D73CEBA,SR_Ch3,2021,1,1,1,1,1,1,1,1
2016,,384.3B2395A216,SR_Ch3,2014,1,0,0,0,0,0,0,0
2014,,3D9.1C2DD2EB24,SR_Ch3,2012,1,1,0,0,0,0,0,0
2013,,3D9.1C2D9436CD,SR_Ch3,2011,1,1,0,1,1,0,0,1
2014,,3D9.1C2D4FC0DB,SR_Ch3,2010,1,1,0,0,0,0,0,0
2003,T,3D9.1BF101480F,SR_Ch3,2001,1,0,0,0,0,0,0,0
2015,,3D9.1C2DF663E5,SR_Ch3,2013,1,1,0,0,0,0,0,0
2011,,3D9.1C2D147B0D,SR_Ch3,2009,1,0,0,1,1,0,0,1
2009,,3D9.1BF269BB75,SR_Ch3,2006,1,0,0,0,0,0,0,0
2010,,3D9.1C2C99F0BB,SR_Ch3,2008,1,0,0,0,0,0,0,0
2012,,3D9.1C2C60A33B,SR_Ch3,2008,1,0,0,1,1,0,0,1
2024,,3DD.003D97FD9B,SR_Ch3,2022,1,1,1,1,1,1,1,1
2004,,3D9.1BF100E98A,SR_Ch3,2001,1,0,0,1,1,0,0,1
2023,,3D6.1D59A1C47B,SR_Ch3,2020,1,1,1,1,1,1,1,1
2011,,3D9.1C2D230A17,SR_Ch3,2009,1,0,0,1,1,0,0,1
2014,,3D9.1C2D988995,SR_Ch3,2011,1,1,0,0,0,0,0,0
2014,T,3D9.1C2DD5FA20,SR_Ch3,2012,1,1,0,1,1,0,0,0
2010,,3D9.1BF27660FA,SR_Ch3,2008,1,0,0,1,1,0,0,1
2010,,3D9.1C2CC77E01,SR_Ch3,2008,1,0,0,1,1,0,0,1
2012,,3D9.1C2C918996,SR_Ch3,2010,1,0,0,1,1,0,0,1
2008,,3D9.1BF26ADE0D,SR_Ch3,2006,1,0,0,0,0,0,0,0
2014,,3D9.1C2DC08BDD,SR_Ch3,2012,1,1,0,1,1,1,1,1
2010,,3D9.1C2CC6E6BA,SR_Ch3,2008,1,0,0,1,1,0,0,1
2015,,3D9.1C2E0A3FFA,SR_Ch3,2012,1,1,0,1,1,1,1,1
2008,,3D9.1BF257B694,SR_Ch3,2006,1,0,0,1,1,0,0,1
2022,,3DD.003D2A5357,SR_Ch3,2019,1,1,1,1,1,1,1,1
2013,,3D9.1C2D7C7BB0,SR_Ch3,2011,1,1,0,0,0,0,0,0
2017,,3DD.007740291D,SR_Ch3,2015,1,1,0,1,1,1,1,1
2015,,3D9.1C2DF6C6F6,SR_Ch3,2013,1,0,0,0,0,0,0,0
2010,,3D9.1C2CD38CAD,SR_Ch3,2008,1,0,0,1,1,0,0,1
2021,,3DD.003D2A450D,SR_Ch3,2019,1,1,1,1,1,1,1,1
2013,,3D9.1C2D960894,SR_Ch3,2011,1,1,0,0,0,0,0,0
2009,,3D9.1BF26E41FE,SR_Ch3,2006,1,0,0,1,1,0,0,0
2012,,3D9.1C2D5F4873,SR_Ch3,2010,1,0,0,1,1,0,0,1
2015,,3D9.1C2DD176A1,SR_Ch3,2012,1,1,0,1,1,1,1,1
2012,,3D9.1C2D5149DD,SR_Ch3,2010,1,0,0,1,1,0,0,1
2013,,3D9.1C2D529CF9,SR_Ch3,2010,1,0,0,0,0,0,0,0
2005,,3D9.1BF1B98E57,SR_Ch3,2003,1,0,0,0,0,0,0,0
2012,,3D9.1C2C910680,SR_Ch3,2010,1,0,0,1,1,0,0,1
2018,,3DD.00776C02A2,SR_Ch3,2016,1,0,0,0,0,0,0,0
2012,,3D9.1C2D519C67,SR_Ch3,2010,1,0,0,1,1,0,0,1
2010,,3D9.1C2CA3FE39,SR_Ch3,2008,1,0,0,1,1,0,0,1
2014,,3D9.1C2DE59DBC,SR_Ch3,2012,1,1,0,1,1,1,1,1
2014,,3D9.1C2DD134AD,SR_Ch3,2012,1,1,0,1,1,1,1,1
2008,,3D9.1BF26CCECA,SR_Ch3,2006,1,0,0,0,0,0,0,0
2012,,3D9.1C2D5F38CF,SR_Ch3,2010,1,0,0,1,1,0,0,1
2014,,3D9.1C2DA74C2C,SR_Ch3,2011,1,0,0,0,0,0,0,0
2010,,3D9.1C2CCCF329,SR_Ch3,2008,1,0,0,1,1,0,0,1
2010,,3D9.1C2C96D2D7,SR_Ch3,2008,1,0,0,0,0,0,0,0
2013,,3D9.1C2D48CF14,SR_Ch3,2010,1,1,0,0,0,0,0,0
2014,T,3D9.1C2D7441D1,SR_Ch3,2012,1,0,0,0,0,0,0,0
2013,,3D9.1C2D952BFB,SR_Ch3,2011,1,1,0,1,1,0,0,1
2017,,3DD.007751D981,SR_Ch3,2015,1,1,0,1,1,1,1,1
2006,T,3D9.1BF1103C8D,SR_Ch3,2002,1,0,0,1,1,0,0,1
2022,,3DD.003D477B43,SR_Ch3,2020,1,0,0,0,0,0,0,0
2013,,3D9.1C2D532209,SR_Ch3,2011,1,1,0,1,1,0,0,1
2015,,3D9.1C2DE63A64,SR_Ch3,2012,1,1,0,1,1,1,1,1
2014,,3D9.1C2DC73C75,SR_Ch3,2012,1,1,0,0,0,0,0,0
