year,transported,tag_id,esu,migration_year,bon,tda,jda,mcn
2012,,3D9.1C2D34894F,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D262CE7,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CE7E4B0,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CF39CC2,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CE32D38,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D811AD3,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CEBFACE,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D7B332D,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D276D2C,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D81021E,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D337697,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D80E817,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D82383F,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2D3371AE,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D348E57,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CE34772,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D4F5D67,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D335D51,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D80E461,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D8109BB,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D813645,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2D3374E6,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D80D5A3,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D8118BF,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D349011,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D815908,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D815A5E,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D7BD400,MC_Sthd_abvMCN,2010,1,0,0,1
