year,age,transported,tag_id,population,release_rkm,migration_year,bon,tda,jda,mcn
2009,3,,3D9.257C5FB287 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5ACB5D ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5C5771 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5F97E8 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5CC1FC ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5B1F1C ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5B1404 ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C5B4611 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C614CCA ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C5FA880 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C6568C1 ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C614A9C ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5B645F ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C6145DC ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C65707C ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5A9F4C ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5F9C45 ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C614CD7 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C6148CF ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5A86E2 ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C5ABE27 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C614488 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5F8511 ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C5B153A ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5FA45D ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C614B83 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5FBDC6 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5F8D49 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C6145E1 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
