year,transported,tag_id,esu,migration_year,bon,tda,jda,mcn,ice,lmo,lgo,lgr
2012,,3D9.1C2D0FFCFC,UC_Ch1,2010,1,0,0,0,0,0,0,0
2015,,3D9.1C2DE7ACAD,UC_Ch1,2013,1,1,0,1,0,0,0,0
2020,,3DD.003C07CC84,UC_Ch1,2018,1,1,1,1,0,0,0,0
2013,,3D9.1C2D0BBE6B,UC_Ch1,2011,1,1,0,1,0,0,0,0
2016,,384.3B23A56F1E,UC_Ch1,2014,1,1,0,1,0,0,0,0
2006,,3D9.1BF1CDDEFE,UC_Ch1,2004,1,0,0,1,0,0,0,0
2014,,3D9.1C2DB29E19,UC_Ch1,2012,1,1,0,1,0,0,0,0
2023,,3DD.003DE59DF7,UC_Ch1,2021,1,1,1,1,0,0,0,0
2004,,3D9.1BF131976A,UC_Ch1,2002,1,0,0,1,0,0,0,0
2023,,3DD.003D6CA0BD,UC_Ch1,2021,1,1,1,1,0,0,0,0
2014,,384.36F2B33661,UC_Ch1,2012,1,1,0,1,0,0,0,0
2019,,3DD.00779FA7F3,UC_Ch1,2017,1,1,1,1,0,0,0,0
2004,T,3D9.1BF13D65A9,UC_Ch1,2002,1,0,0,1,0,0,0,0
2012,,3D9.1C2D7B05D0,UC_Ch1,2010,1,0,0,1,0,0,0,0
2011,,3D9.1C2CCD4067,UC_Ch1,2009,1,0,0,1,0,0,0,0
2016,,3D9.1C2D9366A7,UC_Ch1,2012,1,1,0,1,0,0,0,0
2013,,3D9.1C2D75DCB0,UC_Ch1,2011,1,1,0,1,0,0,0,0
2008,,3D9.1BF1AEF578,UC_Ch1,2006,1,0,0,0,0,0,0,0
2010,,3D9.1BF26E16D4,UC_Ch1,2008,1,0,0,1,0,0,0,0
2023,,3DD.003D6B15CB,UC_Ch1,2021,1,1,1,1,0,0,0,0
2012,,3D9.1C2C66402F,UC_Ch1,2010,1,0,0,0,0,0,0,0
2011,,3D9.1C2C44B968,UC_Ch1,2008,1,0,0,1,0,0,0,0
2015,,3D9.1C2D73822B,UC_Ch1,2013,1,1,0,1,0,0,0,0
2023,,3DD.003D673E86,UC_Ch1,2021,1,1,1,1,0,0,0,0
2012,,3D9.1C2D1129AA,UC_Ch1,2010,1,0,0,1,0,0,0,0
2023,,3DD.003D67326A,UC_Ch1,2020,1,1,1,1,0,0,0,0
2017,,3D9.1C2DEAA7B6,UC_Ch1,2013,1,1,0,1,0,0,0,0
2009,,3D9.1BF201BE64,UC_Ch1,2006,1,0,0,1,0,0,0,0
2015,,3D9.1C2D933F1E,UC_Ch1,2013,1,0,0,0,0,0,0,0
2021,,3DD.003BE69B9E,UC_Ch1,2018,1,1,1,1,0,0,0,0
2022,,3DD.003D87B36F,UC_Ch1,2020,1,1,1,1,0,0,0,0
2022,,3DD.0077CF4A3A,UC_Ch1,2019,1,1,1,1,0,0,0,0
2023,,3DD.007737C8F7,UC_Ch1,2019,1,1,1,1,0,0,0,0
2018,,3DA.1A19B147DD,UC_Ch1,2016,1,1,1,1,0,0,0,0
2011,,3D9.1C2C449FED,UC_Ch1,2008,1,0,0,1,0,0,0,0
2023,,3DD.003D6CB09D,UC_Ch1,2021,1,1,1,1,0,0,0,0
2010,,3D9.1C2C47D8AD,UC_Ch1,2008,1,0,0,1,0,0,0,0
2013,,3D9.1C2D5580AD,UC_Ch1,2011,1,1,0,1,0,0,0,0
2016,,3D9.1C2DAC06EC,UC_Ch1,2014,1,0,0,0,0,0,0,0
2024,,3DD.003E109B9C,UC_Ch1,2022,1,1,1,1,0,0,0,0
2015,,3DD.003BC522AD,UC_Ch1,2012,1,1,0,1,0,0,0,0
2011,,3D9.1C2C89266F,UC_Ch1,2009,1,0,0,1,0,0,0,0
2017,,3DD.00774ABE07,UC_Ch1,2015,1,1,0,1,0,0,0,0
2009,,3D9.1BF1CEC9D0,UC_Ch1,2007,1,0,0,1,0,0,0,0
2023,,3DD.003D6271EA,UC_Ch1,2021,1,1,1,1,0,0,0,0
2024,,3DD.003D31EC0F,UC_Ch1,2021,1,1,0,0,0,0,0,0
2006,,3D9.1BF1AB0B73,UC_Ch1,2004,1,0,0,1,0,0,0,0
2002,,3D9.1BF0EA5025,UC_Ch1,2000,1,0,0,1,0,0,0,0
2022,,3DD.003D4313B3,UC_Ch1,2020,1,1,1,1,0,0,0,0
2017,,3DD.007753E256,UC_Ch1,2015,1,1,0,0,0,0,0,0
2018,,3DD.003B9DDAB0,UC_Ch1,2015,1,1,1,1,0,0,0,0
2019,,3DD.003BE17DC9,UC_Ch1,2017,1,1,1,1,0,0,0,0
2022,,3DD.0077CEAFE0,UC_Ch1,2019,1,1,1,1,0,0,0,0
2005,,3D9.1BF14616EC,UC_Ch1,2003,1,0,0,1,0,0,0,0
2012,,3D9.1C2C5161B0,UC_Ch1,2008,1,0,0,1,0,0,0,0
2012,,3D9.1C2D716F45,UC_Ch1,2010,1,0,0,1,0,0,0,0
2023,,384.3B23AC8A4A,UC_Ch1,2020,1,1,1,1,0,0,0,0
2011,,3D9.257C5AE51E,UC_Ch1,2008,1,0,0,0,0,0,0,0
2015,,3D9.1C2D73980E,UC_Ch1,2013,1,1,0,1,0,0,0,0
2004,,3D9.1BF1491D58,UC_Ch1,2002,1,0,0,1,0,0,0,0
2009,,3D9.257C5AD9F3,UC_Ch1,2007,1,0,0,1,0,0,0,0
2010,,3D9.1C2C51100C,UC_Ch1,2008,1,0,0,1,0,0,0,0
2020,,3DD.0077AAA807,UC_Ch1,2018,1,1,1,1,0,0,0,0
2015,,384.3B23B107DE,UC_Ch1,2012,1,1,0,1,0,0,0,0
2006,,3D9.1BF1D50AB7,UC_Ch1,2004,1,0,0,1,0,0,0,0
2020,,3DD.00778EA5A3,UC_Ch1,2017,1,0,0,0,0,0,0,0
2015,,3D9.1C2DD8C610,UC_Ch1,2013,1,1,0,1,0,0,0,0
2006,,3D9.1BF1AB04A6,UC_Ch1,2004,1,0,0,1,0,0,0,0
2017,,3DD.0077542D6C,UC_Ch1,2015,1,1,0,1,0,0,0,0
2022,,3DD.003D31C3D6,UC_Ch1,2020,1,0,0,0,0,0,0,0
2014,,3D9.1C2DB139DB,UC_Ch1,2012,1,1,0,1,0,0,0,0
2020,,3DD.003BE18BDD,UC_Ch1,2017,1,1,1,1,0,0,0,0
2017,,3DD.00776E3051,UC_Ch1,2015,1,1,0,1,0,0,0,0
2009,,3D9.1BF2018370,UC_Ch1,2006,1,0,0,1,0,0,0,0
2024,,3DD.003D657D24,UC_Ch1,2021,1,1,1,1,0,0,0,0
2009,,3D9.1BF1CEF094,UC_Ch1,2007,1,0,0,0,0,0,0,0
2011,,3D9.1BF26B2C0E,UC_Ch1,2007,1,0,0,0,0,0,0,0
2021,,3DD.0077CF02E8,UC_Ch1,2018,1,1,1,1,0,0,0,0
2023,,3DD.003D6CB581,UC_Ch1,2021,1,1,1,1,0,0,0,0
2012,,3D9.1C2D0C185F,UC_Ch1,2010,1,0,0,1,0,0,0,0
2010,,3D9.257C61F9E3,UC_Ch1,2008,1,0,0,1,0,0,0,0
2010,,3D9.1C2C427217,UC_Ch1,2007,1,0,0,1,0,0,0,0
2019,,3DD.0077A03FDD,UC_Ch1,2017,1,1,1,1,0,0,0,0
2024,,3DD.003D99C7A1,UC_Ch1,2022,1,1,1,1,0,0,0,0
2020,,3DD.0077C27C40,UC_Ch1,2018,1,1,1,0,0,0,0,0
2014,,3D9.1C2DB15A85,UC_Ch1,2012,1,0,0,0,0,0,0,0
2010,,3D9.1BF26AFE39,UC_Ch1,2008,1,0,0,1,0,0,0,0
2012,,3D9.1C2D7C2640,UC_Ch1,2010,1,0,0,1,0,0,0,0
2014,,3D9.1C2DB5A38B,UC_Ch1,2012,1,1,0,1,0,0,0,0
2008,,3D9.1BF20142A2,UC_Ch1,2006,1,0,0,1,0,0,0,0
2016,,3D9.1C2DF7F6F6,UC_Ch1,2013,1,1,0,1,0,0,0,0
2009,,3D9.257C5B2016,UC_Ch1,2007,1,0,0,1,0,0,0,0
2010,,3D9.1C2C44C3AD,UC_Ch1,2008,1,0,0,1,0,0,0,0
2004,,3D9.1BF1490B25,UC_Ch1,2002,1,0,0,1,0,0,0,0
2010,,3D9.1C2C2DE69B,UC_Ch1,2008,1,0,0,1,0,0,0,0
2022,,3DD.003D87C0A4,UC_Ch1,2020,1,1,1,1,0,0,0,0
2014,,3D9.1C2DABFFFC,UC_Ch1,2012,1,1,0,1,0,0,0,0
2010,,3D9.1BF1D8D57C,UC_Ch1,2008,1,0,0,1,0,0,0,0
2022,,3DD.003D610AE2,UC_Ch1,2020,1,1,1,1,0,0,0,0
2002,,3D9.1BF0E19BA4,UC_Ch1,2000,1,0,0,1,0,0,0,0
2006,,3D9.1BF1C1C74B,UC_Ch1,2004,1,0,0,1,0,0,0,0
2017,,3DD.003BB94757,UC_Ch1,2015,1,1,0,1,0,0,0,0
2011,,3D9.1C2C446BDD,UC_Ch1,2008,1,0,0,1,0,0,0,0
2019,,3DD.00778E2068,UC_Ch1,2017,1,1,1,1,0,0,0,0
2018,,3DD.00776D668F,UC_Ch1,2016,1,1,1,1,0,0,0,0
2014,,3D9.1C2DAC65AB,UC_Ch1,2012,1,1,0,1,0,0,0,0
2018,,3DD.003BE2C595,UC_Ch1,2016,1,1,1,1,0,0,0,0
2021,,3DD.0077CEFA23,UC_Ch1,2019,1,1,0,0,0,0,0,0
2009,,3D9.1BF1957CEF,UC_Ch1,2006,1,0,0,1,0,0,0,0
2015,,3D9.1C2D93282A,UC_Ch1,2012,1,1,0,1,0,0,0,0
2023,,3DD.003D65597E,UC_Ch1,2021,1,1,1,1,0,0,0,0
2012,,3D9.1C2CCD4580,UC_Ch1,2010,1,0,0,0,0,0,0,0
2022,,3DD.003D31C2B3,UC_Ch1,2019,1,1,1,1,0,0,0,0
2013,,3D9.1C2D8DD957,UC_Ch1,2011,1,1,0,1,0,0,0,0
2016,,3D9.1C2DE7060D,UC_Ch1,2013,1,1,0,1,0,0,0,0
2014,,3D9.1C2DCC1259,UC_Ch1,2012,1,1,0,1,0,0,0,0
2010,,3D9.1C2C50D07F,UC_Ch1,2008,1,0,0,1,0,0,0,0
2024,,3DD.003D6557E6,UC_Ch1,2021,1,1,1,1,0,0,0,0
2011,,3D9.1C2C47D73C,UC_Ch1,2008,1,0,0,0,0,0,0,0
2006,,3D9.1BF1AC0BC1,UC_Ch1,2004,1,0,0,1,0,0,0,0
2024,,3DD.003E230811,UC_Ch1,2022,1,1,0,0,0,0,0,0
2012,,3D9.1C2D3A6B68,UC_Ch1,2010,1,0,0,1,0,0,0,0
2018,,3DD.00778207EB,UC_Ch1,2016,1,1,1,1,0,0,0,0
2015,,3D9.1C2DE7D9D2,UC_Ch1,2013,1,1,0,1,0,0,0,0
2022,,3DD.003D60FBE8,UC_Ch1,2020,1,1,1,1,0,0,0,0
2020,,3DD.00778E8969,UC_Ch1,2018,1,1,0,0,0,0,0,0
2020,,3DD.0077B9CC8B,UC_Ch1,2018,1,1,1,1,0,0,0,0
2015,,3DD.003B9BE8BC,UC_Ch1,2013,1,1,0,1,0,0,0,0
2013,,3D9.1C2D900B07,UC_Ch1,2011,1,1,0,1,0,0,0,0
2018,,3DD.0077914261,UC_Ch1,2016,1,1,1,1,0,0,0,0
2018,,3DA.1A19B05A5A,UC_Ch1,2016,1,1,1,1,0,0,0,0
2018,,3DD.003BE2B882,UC_Ch1,2016,1,1,1,1,0,0,0,0
2010,,3D9.1BF1CF32C2,UC_Ch1,2008,1,0,0,0,0,0,0,0
2022,,3DD.003D778BA8,UC_Ch1,2020,1,1,0,0,0,0,0,0
2006,,3D9.1BF1CDE70D,UC_Ch1,2004,1,0,0,1,0,0,0,0
2020,,3DD.00778DF973,UC_Ch1,2017,1,1,1,1,0,0,0,0
2014,,3D9.1C2DB27F0A,UC_Ch1,2012,1,0,0,0,0,0,0,0
2022,,3DD.003D467806,UC_Ch1,2020,1,1,1,1,0,0,0,0
2016,,3D9.1C2DAC54AF,UC_Ch1,2014,1,1,0,1,0,0,0,0
2012,,3D9.1C2CF75ACA,UC_Ch1,2009,1,0,0,1,0,0,0,0
2022,,3DD.003D610D5C,UC_Ch1,2020,1,1,1,1,0,0,0,0
2008,,3D9.1BF20C3923,UC_Ch1,2006,1,0,0,0,0,0,0,0
2009,,3D9.257C5ACC4C,UC_Ch1,2007,1,0,0,1,0,0,0,0
2006,,3D9.1BF1C258CB,UC_Ch1,2004,1,0,0,1,0,0,0,0
2011,,3D9.1C2C516527,UC_Ch1,2008,1,0,0,0,0,0,0,0
2004,,3D9.1BF13E356A,UC_Ch1,2002,1,0,0,1,0,0,0,0
2023,,3DD.003D6CB52D,UC_Ch1,2021,1,1,1,1,0,0,0,0
2004,,3D9.1BF149E4E3,UC_Ch1,2002,1,0,0,1,0,0,0,0
2012,,3D9.1C2D7AF43E,UC_Ch1,2010,1,0,0,0,0,0,0,0
2017,,3DD.007754782B,UC_Ch1,2015,1,1,0,1,0,0,0,0
2010,,3D9.1C2C448A97,UC_Ch1,2008,1,0,0,1,0,0,0,0
2010,,3D9.1C2CCDDB0F,UC_Ch1,2008,1,0,0,0,0,0,0,0
2018,,3DD.00778DFB6C,UC_Ch1,2016,1,1,1,1,0,0,0,0
2021,,3DD.003D5057AE,UC_Ch1,2019,1,1,1,1,0,0,0,0
2006,,3D9.1BF19CCF1A,UC_Ch1,2004,1,0,0,0,0,0,0,0
2002,,3D9.1BF0E9CB24,UC_Ch1,2000,1,0,0,1,0,0,0,0
2023,,3DD.003D6CB77D,UC_Ch1,2021,1,1,1,1,0,0,0,0
2015,,3D9.1C2D94DB3A,UC_Ch1,2012,1,1,0,1,0,0,0,0
2011,,3D9.1C2CC04F1E,UC_Ch1,2008,1,0,0,1,0,0,0,0
2011,,3D9.1C2D021990,UC_Ch1,2009,1,0,0,1,0,0,0,0
2023,,3DD.003D655A04,UC_Ch1,2021,1,1,1,1,0,0,0,0
2013,,3D9.1C2D6C52AD,UC_Ch1,2011,1,1,0,1,0,0,0,0
2016,,384.3B2398F56E,UC_Ch1,2014,1,1,0,1,0,0,0,0
2023,,3DD.003DA2E8E2,UC_Ch1,2021,1,1,1,1,0,0,0,0
2011,,3D9.257C64902F,UC_Ch1,2008,1,0,0,1,0,0,0,0
2005,,3D9.1BF10CB666,UC_Ch1,2003,1,0,0,1,0,0,0,0
2022,,3DD.003D87C29A,UC_Ch1,2020,1,1,1,1,0,0,0,0
2014,,3D9.1C2DAA739F,UC_Ch1,2012,1,1,0,1,0,0,0,0
2012,,3D9.1C2D7BE625,UC_Ch1,2010,1,0,0,1,0,0,0,0
2012,,3D9.1C2D7AAFBF,UC_Ch1,2010,1,0,0,1,0,0,0,0
2019,,3DD.003BFCFEFE,UC_Ch1,2017,1,1,1,1,0,0,0,0
2020,,3DD.0077A46802,UC_Ch1,2018,1,1,1,1,0,0,0,0
2017,,3DD.00776A4E09,UC_Ch1,2015,1,1,0,1,0,0,0,0
2016,,3D9.1C2DEB7D58,UC_Ch1,2013,1,1,0,1,0,0,0,0
2005,,3D9.1BF14BFB58,UC_Ch1,2003,1,0,0,0,0,0,0,0
2022,,3DD.003D468E40,UC_Ch1,2020,1,1,1,1,0,0,0,0
2011,,3D9.1C2CDC4A8C,UC_Ch1,2008,1,0,0,1,0,0,0,0
2012,,3D9.1C2D717986,UC_Ch1,2010,1,0,0,1,0,0,0,0
2014,,3D9.1C2DA86424,UC_Ch1,2012,1,1,0,1,0,0,0,0
2023,,3DD.0077CF104A,UC_Ch1,2020,1,1,1,1,0,0,0,0
2017,,384.3B23AC61BB,UC_Ch1,2015,1,1,0,1,0,0,0,0
2016,,3D9.1C2DB577B4,UC_Ch1,2013,1,1,0,1,0,0,0,0
2023,,3DD.003D610ED2,UC_Ch1,2020,1,1,0,0,0,0,0,0
2005,,3D9.1BF15D20F6,UC_Ch1,2003,1,0,0,1,0,0,0,0
2017,,3DD.007754E741,UC_Ch1,2015,1,1,0,1,0,0,0,0
2023,,3DD.003DA26EC9,UC_Ch1,2021,1,1,1,1,0,0,0,0
2019,,3DD.0077A03BF0,UC_Ch1,2017,1,1,1,1,0,0,0,0
2014,,3D9.1C2DB5E118,UC_Ch1,2012,1,1,0,1,0,0,0,0
2021,,3DD.003D4F8875,UC_Ch1,2019,1,1,1,1,0,0,0,0
2014,,3D9.1C2D925D0E,UC_Ch1,2012,1,1,0,1,0,0,0,0
2022,,3DD.003D42F2C5,UC_Ch1,2020,1,1,1,1,0,0,0,0
2024,,3DD.003DFD9EDE,UC_Ch1,2022,1,1,1,1,0,0,0,0
2003,,3D9.1BF0E1947F,UC_Ch1,2000,1,0,0,1,0,0,0,0
2015,,3D9.1C2DDB11CA,UC_Ch1,2012,1,1,0,1,0,0,0,0
2016,,3D9.1C2DD8C816,UC_Ch1,2013,1,1,0,1,0,0,0,0
2012,,3D9.1C2C669787,UC_Ch1,2010,1,0,0,1,0,0,0,0
2012,,3D9.1C2D425C12,UC_Ch1,2010,1,0,0,1,0,0,0,0
2011,,3D9.1C2C893886,UC_Ch1,2009,1,0,0,1,0,0,0,0
2013,,3D9.1C2D628DC2,UC_Ch1,2011,1,1,0,1,0,0,0,0
2014,,3D9.1C2DAE1A70,UC_Ch1,2012,1,1,0,1,0,0,0,0
2012,,3D9.1C2D718358,UC_Ch1,2010,1,0,0,1,0,0,0,0
2019,,3DD.003BE1816C,UC_Ch1,2017,1,1,1,1,0,0,0,0
2022,,3DD.0077AACC62,UC_Ch1,2019,1,1,1,1,0,0,0,0
2024,,3DD.003DFD2D9A,UC_Ch1,2022,1,1,0,0,0,0,0,0
2013,,3D9.1C2D98B878,UC_Ch1,2011,1,1,0,1,0,0,0,0
2014,,3D9.1C2D9472FB,UC_Ch1,2011,1,1,0,1,0,0,0,0
2012,,3D9.1C2D077D61,UC_Ch1,2010,1,0,0,1,0,0,0,0
2015,,3D9.1C2D91EFEF,UC_Ch1,2013,1,1,0,0,0,0,0,0
2022,,3DD.003D614374,UC_Ch1,2020,1,1,1,1,0,0,0,0
2022,,3DD.003D87A5DB,UC_Ch1,2020,1,1,0,0,0,0,0,0
2024,,3DD.003DFD5DEA,UC_Ch1,2022,1,1,1,0,0,0,0,0
2022,,3DD.003D87B377,UC_Ch1,2020,1,1,1,1,0,0,0,0
2022,,3DD.003D468FFB,UC_Ch1,2020,1,1,1,1,0,0,0,0
2014,,3D9.1C2D8071B7,UC_Ch1,2011,1,0,0,0,0,0,0,0
2022,,3DD.003D87BDD8,UC_Ch1,2020,1,1,1,1,0,0,0,0
2022,,3DD.003D87998C,UC_Ch1,2020,1,1,1,1,0,0,0,0
2002,,3D9.1BF0EA3BFA,UC_Ch1,2000,1,0,0,1,0,0,0,0
2012,,3D9.1C2D7AF40F,UC_Ch1,2010,1,0,0,1,0,0,0,0
2013,,3D9.1C2D8BBFB1,UC_Ch1,2011,1,1,0,1,0,0,0,0
2010,,3D9.257C619512,UC_Ch1,2008,1,0,0,1,0,0,0,0
2010,,3D9.257C62CA91,UC_Ch1,2008,1,0,0,1,0,0,0,0
2012,,3D9.1C2D7AA3CA,UC_Ch1,2010,1,0,0,1,0,0,0,0
2012,,3D9.1C2CCD6E25,UC_Ch1,2010,1,0,0,1,0,0,0,0
2023,,3DD.003D6B0AC2,UC_Ch1,2021,1,1,0,1,0,0,0,0
2014,,3D9.1C2DAC1002,UC_Ch1,2012,1,1,0,1,0,0,0,0
2017,,3DD.00775423F3,UC_Ch1,2015,1,0,0,0,0,0,0,0
2024,,3DD.003E10B6C3,UC_Ch1,2022,1,1,1,1,0,0,0,0
2022,,3DD.003D60FC51,UC_Ch1,2020,1,1,1,1,0,0,0,0
2003,,3D9.1BF0E18CF0,UC_Ch1,2000,1,0,0,1,0,0,0,0
2020,,3DD.0077AAE49B,UC_Ch1,2018,1,1,1,1,0,0,0,0
2019,,3DD.003BE171A0,UC_Ch1,2017,1,0,0,0,0,0,0,0
2020,,3DD.00778EAFF0,UC_Ch1,2017,1,1,1,1,0,0,0,0
2005,,3D9.1BF160BAF8,UC_Ch1,2003,1,0,0,0,0,0,0,0
2013,,3D9.1C2CFE5CC6,UC_Ch1,2010,1,1,0,1,0,0,0,0
2023,,3DD.003D6CE03F,UC_Ch1,2021,1,1,0,0,0,0,0,0
2011,,3D9.1C2CDBFD08,UC_Ch1,2008,1,0,0,0,0,0,0,0
2020,,3DD.003C08392E,UC_Ch1,2018,1,1,1,1,0,0,0,0
2022,,3DD.003D609555,UC_Ch1,2020,1,1,0,0,0,0,0,0
2011,,3D9.1C2D041E20,UC_Ch1,2009,1,0,0,1,0,0,0,0
2003,,3D9.1BF0E1A10A,UC_Ch1,2000,1,0,0,1,0,0,0,0
2014,,3D9.1C2D824BE2,UC_Ch1,2012,1,1,0,1,0,0,0,0
2013,,3D9.1C2D0B1543,UC_Ch1,2011,1,1,0,1,0,0,0,0
2015,,3D9.1C2DD9A145,UC_Ch1,2013,1,0,0,0,0,0,0,0
2022,,3DD.003D31CC73,UC_Ch1,2020,1,1,1,1,0,0,0,0
2016,,384.3B23A61852,UC_Ch1,2014,1,1,0,1,0,0,0,0
2012,,3D9.1C2D1918A2,UC_Ch1,2010,1,0,0,1,0,0,0,0
2016,,3D9.1C2DD9D927,UC_Ch1,2013,1,1,0,1,0,0,0,0
2004,,3D9.1BF148EA81,UC_Ch1,2002,1,0,0,1,0,0,0,0
2017,,3DD.0077530982,UC_Ch1,2014,1,0,0,0,0,0,0,0
2012,,3D9.1C2C66A14C,UC_Ch1,2010,1,0,0,1,0,0,0,0
2018,,3DA.1A19B15586,UC_Ch1,2016,1,1,1,1,0,0,0,0
2024,,3DD.003E10840A,UC_Ch1,2022,1,1,1,1,0,0,0,0
2016,,3D9.1C2DD9CFC7,UC_Ch1,2013,1,0,0,0,0,0,0,0
2019,,3DD.00779FC30E,UC_Ch1,2017,1,1,1,1,0,0,0,0
2023,,3DD.003DE62E29,UC_Ch1,2021,1,1,1,1,0,0,0,0
2012,,3D9.1C2D716E45,UC_Ch1,2010,1,0,0,1,0,0,0,0
2019,,3DD.00776D883F,UC_Ch1,2016,1,0,0,0,0,0,0,0
2023,,3DD.003D626630,UC_Ch1,2021,1,1,1,1,0,0,0,0
2015,,3D9.1C2DD9F190,UC_Ch1,2013,1,1,0,1,0,0,0,0
2017,,3DD.00775342BC,UC_Ch1,2015,1,1,0,1,0,0,0,0
2014,,3D9.1C2DAE1FB8,UC_Ch1,2012,1,1,0,1,0,0,0,0
2023,,3DD.00777A367A,UC_Ch1,2020,1,1,1,1,0,0,0,0
2017,,3DD.00775419F0,UC_Ch1,2015,1,0,0,0,0,0,0,0
2013,,3D9.1C2D2D8455,UC_Ch1,2010,1,1,0,1,0,0,0,0
2012,,3D9.1C2D3A6649,UC_Ch1,2010,1,0,0,1,0,0,0,0
2005,,3D9.1BF10D815B,UC_Ch1,2003,1,0,0,1,0,0,0,0
2010,,3D9.1C2CC0D175,UC_Ch1,2008,1,0,0,0,0,0,0,0
2024,,3DD.003DFD3A50,UC_Ch1,2022,1,1,1,1,0,0,0,0
2024,,3DD.003D67291F,UC_Ch1,2021,1,0,0,0,0,0,0,0
2005,,3D9.1BF1630991,UC_Ch1,2003,1,0,0,0,0,0,0,0
2020,,3DD.00778E1F7C,UC_Ch1,2017,1,1,1,1,0,0,0,0
2023,,3DD.003DE59A59,UC_Ch1,2021,1,1,1,1,0,0,0,0
2024,,3DD.003E10BD1E,UC_Ch1,2022,1,1,1,1,0,0,0,0
2012,,3D9.1C2D2D8DA8,UC_Ch1,2010,1,0,0,1,0,0,0,0
2016,,3D9.1C2D8E1AD8,UC_Ch1,2012,1,1,0,1,0,0,0,0
2018,,3DD.003BE2992E,UC_Ch1,2016,1,1,1,1,0,0,0,0
2012,,3D9.1C2CF6A9B4,UC_Ch1,2009,1,0,0,0,0,0,0,0
2012,,3D9.1C2D67D765,UC_Ch1,2010,1,0,0,1,0,0,0,0
2009,,3D9.1BF263096C,UC_Ch1,2006,1,0,0,1,0,0,0,0
2012,,3D9.1C2CF6006A,UC_Ch1,2009,1,0,0,1,0,0,0,0
2011,,3D9.1BF26B0905,UC_Ch1,2007,1,0,0,1,0,0,0,0
2024,,3DD.003E1083F0,UC_Ch1,2022,1,0,0,0,0,0,0,0
2011,,3D9.1C2C85F946,UC_Ch1,2009,1,0,0,1,0,0,0,0
2020,,3DD.003BE1B47F,UC_Ch1,2018,1,1,1,1,0,0,0,0
2022,,3DD.003D469799,UC_Ch1,2020,1,1,1,1,0,0,0,0
2014,,3D9.1C2DCFD2D0,UC_Ch1,2012,1,1,0,1,0,0,0,0
2018,,3DA.1A19B04AD1,UC_Ch1,2016,1,1,1,1,0,0,0,0
2015,,3D9.1C2DEF0760,UC_Ch1,2013,1,1,0,1,0,0,0,0
2024,,3DD.003E10A2F9,UC_Ch1,2022,1,1,1,1,0,0,0,0
2018,,3DA.1A19B138A6,UC_Ch1,2016,1,1,1,1,0,0,0,0
2023,,3DD.003DE62680,UC_Ch1,2021,1,1,0,0,0,0,0,0
2010,,3D9.1C2C2D8E5D,UC_Ch1,2008,1,0,0,1,0,0,0,0
2018,,3DD.0077913495,UC_Ch1,2016,1,1,1,1,0,0,0,0
2018,,3DD.00779133D4,UC_Ch1,2015,1,1,1,0,0,0,0,0
2018,,3DD.007790EF45,UC_Ch1,2016,1,1,1,1,0,0,0,0
2013,,3D9.1C2D070185,UC_Ch1,2011,1,1,0,0,0,0,0,0
2015,,3D9.1C2DE4A7E7,UC_Ch1,2012,1,1,0,1,0,0,0,0
2002,,3D9.1BF0E9EF32,UC_Ch1,2000,1,0,0,0,0,0,0,0
2016,,3D9.1C2E0AA0A9,UC_Ch1,2014,1,1,0,1,0,0,0,0
2011,,3D9.1C2CF6045E,UC_Ch1,2009,1,0,0,0,0,0,0,0
2012,,3D9.1C2C85DB07,UC_Ch1,2010,1,0,0,1,0,0,0,0
2011,,3D9.1C2C448CDF,UC_Ch1,2008,1,0,0,1,0,0,0,0
2015,,3D9.1C2E0AFF16,UC_Ch1,2013,1,0,0,0,0,0,0,0
2014,,3D9.1C2D85DA92,UC_Ch1,2012,1,1,0,1,0,0,0,0
2003,,3D9.1BF1140E96,UC_Ch1,2001,1,0,0,1,0,0,0,0
2020,,3DD.0077A25023,UC_Ch1,2017,1,1,1,1,0,0,0,0
2014,,3D9.1C2DCBB202,UC_Ch1,2012,1,1,0,1,0,0,0,0
2021,,3DD.0077CEDF75,UC_Ch1,2018,1,1,1,1,0,0,0,0
2013,,3D9.1C2D615F6C,UC_Ch1,2011,1,1,0,1,0,0,0,0
2011,,3D9.1C2C88C8E1,UC_Ch1,2009,1,0,0,1,0,0,0,0
2024,,3DD.003D657F13,UC_Ch1,2022,1,1,0,0,0,0,0,0
2016,,384.3B23ACC7AE,UC_Ch1,2014,1,0,0,0,0,0,0,0
2016,,384.3B23A534F6,UC_Ch1,2014,1,1,0,1,0,0,0,0
2012,,3D9.1C2D70D685,UC_Ch1,2010,1,0,0,1,0,0,0,0
2010,,3D9.1BF26E278E,UC_Ch1,2007,1,0,0,1,0,0,0,0
2010,,3D9.1C2C44D626,UC_Ch1,2008,1,0,0,1,0,0,0,0
2015,,3D9.1C2DF7AF4D,UC_Ch1,2013,1,0,0,0,0,0,0,0
2012,,3D9.1C2D09AC21,UC_Ch1,2010,1,0,0,0,0,0,0,0
2010,,3D9.1C2C2D3F92,UC_Ch1,2008,1,0,0,1,0,0,0,0
2012,,3D9.1C2C6656E4,UC_Ch1,2010,1,0,0,1,0,0,0,0
2017,,3DD.007752FB9F,UC_Ch1,2015,1,1,0,1,0,0,0,0
2019,,3DD.00779FEFF4,UC_Ch1,2017,1,1,1,1,0,0,0,0
