year,transported,tag_id,esu,migration_year,bon,tda,jda,mcn,ice,lmo,lgo,lgr
2011,T,3D9.1C2D09B636,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0EE2C6,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E55F8,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D12CB3D,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D156268,SR_Sock,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D13AFE3,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0ED916,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0928CC,SR_Sock,2009,1,0,0,1,1,0,0,0
2011,T,3D9.1C2D0F2CF9,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D06B022,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D14CFAD,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D137749,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D10C082,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0F91B9,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D13B810,SR_Sock,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D0F2048,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0525A6,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D135B77,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2CF07496,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0D7D26,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E3AEF,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D1357C6,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0EE813,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D104225,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0D74DD,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E440D,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E28B8,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D12E2F7,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D131111,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CBCB272,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E62AA,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0FA31B,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CF0D778,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0909EE,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DF8B6,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2CF09307,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0EC4B1,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D12ED81,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0D7385,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0DC17B,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F3FE8,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0EB2FC,SR_Sock,2009,1,0,0,1,1,0,0,1
