year,transported,tag_id,population,release_rkm,migration_year,bon,tda,jda,mcn,ice,lmo,lgo,lgr
2011,T,3D9.1C2D0EB306 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0DF3D0 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,1,0,0,1
2011,T,3D9.1C2D0FCF08 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2CBD3434 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DC07B ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D133245 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D06EFD8 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DFDDE ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0AD92F ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,0
2011,T,3D9.1C2D0DC756 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0D00AA ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D13715E ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CBCB272 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D07124D ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F72AC ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D10C082 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0D6A19 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E7409 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
